MPOCE10,TADCE10,GEOID10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
12198100,00000008,1219810000000008,G6300,S,149102451,912530,+29.0281874,-082.2490689
12198100,00000010,1219810000000010,G6300,S,86586164,49416,+29.1317022,-082.1214253
12198100,00000017,1219810000000017,G6300,S,65749511,2064852,+29.0495721,-082.0346891
12198100,00000011,1219810000000011,G6300,S,81558914,145431,+29.2306892,-082.1902688
12198100,00000012,1219810000000012,G6300,S,32192534,0,+29.1869828,-082.1020728
12198100,00000016,1219810000000016,G6300,S,81197752,28970603,+28.9913956,-081.9455038
39000000,39073001,3900000039073001,G6300,S,1091222032,5969559,+39.4903425,-082.4834447
12197600,00000016,1219760000000016,G6300,S,427022053,15864251,+26.4606520,-081.6920256
12197600,00000003,1219760000000003,G6300,S,69337077,1777055,+26.7270284,-081.8891331
12197600,00000008,1219760000000008,G6300,S,19624842,11783708,+26.5541977,-081.9696744
12197600,00000009,1219760000000009,G6300,S,26820996,3325301,+26.5795991,-082.0063581
12197600,00000005,1219760000000005,G6300,S,35485434,5158554,+26.6360507,-081.9714177
12197600,00000026,1219760000000026,G6300,S,23244546,4349181,+26.6097176,-081.8695556
12197600,00000007,1219760000000007,G6300,S,21122036,15449986,+26.5976211,-081.9319273
12197600,00000023,1219760000000023,G6300,S,29016948,4444014,+26.5390714,-081.8860670
12197600,00000022,1219760000000022,G6300,S,54647756,2726071,+26.5109775,-081.8563529
12197600,00000006,1219760000000006,G6300,S,20511920,4051605,+26.6312602,-081.9413689
12197600,00000027,1219760000000027,G6300,S,19535004,3934248,+26.5688009,-081.8826923
12197600,00000015,1219760000000015,G6300,S,29652709,38798,+26.5998338,-081.7127117
12197600,00000014,1219760000000014,G6300,S,84988423,1726854,+26.5722815,-081.6170929
12197600,00000013,1219760000000013,G6300,S,53181870,946124,+26.6266303,-081.6300176
36198201,00007003,3619820100007003,G6300,S,158493125,1802693,+41.1407721,-074.1049762
36198201,00007002,3619820100007002,G6300,S,99650410,22256551,+41.1341838,-073.9657329
36198201,00007004,3619820100007004,G6300,S,128930307,23917914,+41.2358278,-074.0265555
36198201,00007001,3619820100007001,G6300,S,62413726,18823213,+41.0536871,-073.9480898
39000000,39117001,3900000039117001,G6300,S,1051816687,2881336,+40.5252659,-082.7977288
72721200,00167201,7272120000167201,G6300,S,371312434,14581221,+35.4097371,-080.2084408
72721200,00167101,7272120000167101,G6300,S,651954770,10680921,+35.2577400,-080.2737695
72013500,00000029,7201350000000029,G6300,S,1924416501,22891573,+41.5425442,-076.4455303
45000000,00000083,4500000000000083,G6300,S,1434889934,2363657,+32.9899761,-080.7660747
39000000,39079001,3900000039079001,G6300,S,1088582003,3184785,+39.0134773,-082.6141420
12197600,00000001,1219760000000001,G6300,S,218906581,905087307,+26.5463150,-082.1436575
12197600,00000004,1219760000000004,G6300,S,48600485,4098891,+26.6840086,-081.9331357
12197600,00000002,1219760000000002,G6300,S,121865501,8169212,+26.7464801,-081.9924044
12197600,00000020,1219760000000020,G6300,S,53793924,17497708,+26.4646902,-081.8943833
12197600,00000017,1219760000000017,G6300,S,34971419,6420187,+26.3401950,-081.8016720
12197600,00000019,1219760000000019,G6300,S,48947920,13091015,+26.4282660,-081.8299557
12197600,00000021,1219760000000021,G6300,S,32733780,24413994,+26.5022321,-081.9741935
12197600,00000018,1219760000000018,G6300,S,48637708,19145533,+26.3868362,-081.8300343
12197600,00000012,1219760000000012,G6300,S,41139422,5480847,+26.6524652,-081.7879247
12197600,00000011,1219760000000011,G6300,S,150811129,3725189,+26.6752702,-081.6834280
12197600,00000010,1219760000000010,G6300,S,210387663,19105952,+26.7301645,-081.7298438
12197600,00000025,1219760000000025,G6300,S,33435700,3675457,+26.6299808,-081.8287728
12197600,00000024,1219760000000024,G6300,S,73332684,2851958,+26.5810125,-081.7883197
72562400,00000027,7256240000000027,G6300,S,117568258,2936570,+39.2351417,-084.7731169
72562400,00000028,7256240000000028,G6300,S,114215691,1759946,+39.2694283,-084.6551389
72562400,00000024,7256240000000024,G6300,S,93846322,3371765,+39.1555083,-084.7141841
72562400,00000013,7256240000000013,G6300,S,40557379,0,+39.2017693,-084.6155843
72562400,00000037,7256240000000037,G6300,S,50128217,2602944,+39.0646012,-084.3871105
72562400,00000006,7256240000000006,G6300,S,18121989,327195,+39.1084541,-084.5632362
72562400,00000011,7256240000000011,G6300,S,28701674,31471,+39.1665333,-084.6102238
72562400,00000012,7256240000000012,G6300,S,25837998,112824,+39.1776097,-084.5292743
72562400,00000010,7256240000000010,G6300,S,12642222,21993,+39.1408167,-084.5764616
39000000,39059001,3900000039059001,G6300,S,1352631009,15666039,+40.0566649,-081.4978750
72562400,00000016,7256240000000016,G6300,S,10215482,0,+39.1843587,-084.4441809
72562400,00000014,7256240000000014,G6300,S,24129374,2685,+39.2105890,-084.5302675
72562400,00000005,7256240000000005,G6300,S,16842219,0,+39.1707085,-084.4887961
72562400,00000025,7256240000000025,G6300,S,25941763,248788,+39.2569727,-084.5328673
72562400,00000009,7256240000000009,G6300,S,9305147,0,+39.1383537,-084.6038687
72562400,00000007,7256240000000007,G6300,S,25159061,1225299,+39.0976016,-084.6260411
72562400,00000008,7256240000000008,G6300,S,17550561,0,+39.1305146,-084.6299232
72562400,00000035,7256240000000035,G6300,S,48518746,2203093,+39.1196733,-084.3512695
72562400,00000018,7256240000000018,G6300,S,13213272,1067,+39.1378335,-084.4234249
72562400,00000017,7256240000000017,G6300,S,16080894,6835,+39.1724571,-084.4147022
72562400,00000021,7256240000000021,G6300,S,19147435,0,+39.2086655,-084.4074030
72562400,00000030,7256240000000030,G6300,S,44009018,219701,+39.2799597,-084.3827194
72562400,00000022,7256240000000022,G6300,S,26519872,0,+39.2354272,-084.4141033
72562400,00000026,7256240000000026,G6300,S,26227820,55035,+39.2454056,-084.5789861
72562400,00000003,7256240000000003,G6300,S,13559815,446448,+39.1283330,-084.4662327
72562400,00000002,7256240000000002,G6300,S,11500714,7054,+39.1335858,-084.5170998
72562400,00000004,7256240000000004,G6300,S,8644026,0,+39.1533226,-084.4651162
72562400,00000001,7256240000000001,G6300,S,7374265,185363,+39.1077924,-084.5142225
72562400,00000015,7256240000000015,G6300,S,36296310,564619,+39.2579219,-084.4968057
72562400,00000023,7256240000000023,G6300,S,25888349,0,+39.2641917,-084.4609731
72562400,00000029,7256240000000029,G6300,S,23536739,312321,+39.2719772,-084.2974911
72562400,00000019,7256240000000019,G6300,S,51995349,539370,+39.1768842,-084.3351759
72562400,00000020,7256240000000020,G6300,S,31520037,221242,+39.2299765,-084.3408782
72562400,00000036,7256240000000036,G6300,S,16506717,3566,+39.0848554,-084.3567383
72043900,00000018,7204390000000018,G6300,S,23960123,29020,+39.0633286,-094.4481996
72043900,00000011,7204390000000011,G6300,S,48956992,522589,+38.8931958,-094.5798129
72043900,00000012,7204390000000012,G6300,S,52843760,122986,+38.8869238,-094.5176657
72043900,00000008,7204390000000008,G6300,S,37587022,51872,+38.9598896,-094.5517827
72043900,00000013,7204390000000013,G6300,S,52254076,241498,+38.9609316,-094.4762700
72043900,00000020,7204390000000020,G6300,S,90289211,4352890,+38.8836193,-094.4281758
72043900,00000007,7204390000000007,G6300,S,23434127,76789,+39.0097390,-094.5394866
72043900,00000010,7204390000000010,G6300,S,16483958,2053,+38.9711241,-094.5930111
72043900,00000009,7204390000000009,G6300,S,12384384,0,+39.0189935,-094.5906008
72043900,00000014,7204390000000014,G6300,S,39206459,186244,+39.0241162,-094.4631270
72043900,00000004,7204390000000004,G6300,S,17117146,127224,+39.0961101,-094.5259354
72043900,00000003,7204390000000003,G6300,S,24206551,920586,+39.1229055,-094.5255552
72043900,00000017,7204390000000017,G6300,S,18845135,19644,+39.0884813,-094.4244368
72043900,00000023,7204390000000023,G6300,S,41539029,3082619,+38.9190676,-094.3032265
72043900,00000025,7204390000000025,G6300,S,56608927,209282,+38.9846142,-094.2375536
72043900,00000024,7204390000000024,G6300,S,66983545,7185093,+38.9868973,-094.3141114
41000000,00000053,4100000000000053,G6300,S,179198719,966716,+42.3870676,-123.3201752
41000000,00000051,4100000000000051,G6300,S,3822885868,4153224,+42.3491850,-123.5914153
41000000,00000052,4100000000000052,G6300,S,244657659,503886,+42.5357138,-123.3382947
28000000,28149001,2800000028149001,G6300,S,1000508133,41217801,+32.4470978,-090.8065742
29000000,00000036,2900000000000036,G6300,S,1547856038,42450081,+38.4208069,-092.8748352
72043900,00000021,7204390000000021,G6300,S,280471654,1441466,+38.8991985,-094.2122788
72043900,00000027,7204390000000027,G6300,S,347320613,5803708,+39.1191450,-094.2268910
72043900,00000026,7204390000000026,G6300,S,90656386,747623,+39.0856573,-094.3263566
72043900,00000016,7204390000000016,G6300,S,54141167,3079375,+39.1289877,-094.4314768
72043900,00000022,7204390000000022,G6300,S,19277625,13923,+38.9276975,-094.3723400
72043900,00000015,7204390000000015,G6300,S,61749609,1611225,+38.9884190,-094.3974678
72043900,00000019,7204390000000019,G6300,S,19139061,35168,+39.0546708,-094.3898716
72043900,00000001,7204390000000001,G6300,S,18940326,630732,+39.0896537,-094.5868671
72043900,00000002,7204390000000002,G6300,S,8777074,0,+39.0520285,-094.5878615
72043900,00000006,7204390000000006,G6300,S,20797578,0,+39.0396011,-094.5370428
72043900,00000005,7204390000000005,G6300,S,21590426,15938,+39.0675534,-094.5237171
26000000,26117001,2600000026117001,G6300,S,361724562,10294876,+43.2043919,-085.1943785
26000000,26117002,2600000026117002,G6300,S,738524321,9476955,+43.2997766,-084.9549137
26000000,26117003,2600000026117003,G6300,S,726753761,20158200,+43.3772712,-085.3330227
22774617,00000055,2277461700000055,G6300,S,178900799,5439231,+37.6690803,-089.2233763
22774617,00000053,2277461700000053,G6300,S,1068631951,33273514,+37.7932965,-089.4693852
39000000,39101002,3900000039101002,G6300,S,36908277,56420,+40.5907120,-083.1239396
39000000,39101001,3900000039101001,G6300,S,1008818612,852157,+40.5882082,-083.1729272
72146200,26147001,7214620026147001,G6300,S,154789434,126960827,+42.6256642,-082.6111177
72146200,26147002,7214620026147002,G6300,S,252311142,18187779,+42.7556435,-082.6132930
72146200,26147003,7214620026147003,G6300,S,214079212,5255191,+42.8604894,-082.6027421
72146200,26147004,7214620026147004,G6300,S,845473961,3416120,+43.0233961,-082.8024042
72146200,26147006,7214620026147006,G6300,S,129447312,1529826,+42.9567702,-082.5313124
72146200,26147007,7214620026147007,G6300,S,20930566,7262262,+42.9888589,-082.4362348
72146200,26147005,7214620026147005,G6300,S,250807705,136090671,+43.0932501,-082.5093968
29000000,00000051,2900000000000051,G6300,S,2102446267,39813240,+39.3011064,-091.2221596
29000000,00000071,2900000000000071,G6300,S,1020360774,14755720,+37.0643386,-089.5671460
29000000,00000079,2900000000000079,G6300,S,1968164743,6670593,+37.9426404,-090.8970430
27000000,27000463,2700000027000463,G6300,S,2397702407,191144240,+47.0955506,-094.9132898
39000000,39047001,3900000039047001,G6300,S,1052458664,1705305,+39.5538453,-083.4593267
36197700,0RTE5N20,361977000RTE5N20,G6300,S,454896068,1391748,+42.9119352,-077.6370766
36197700,CANAND21,36197700CANAND21,G6300,S,181455458,15508040,+42.8770997,-077.3157026
36197700,00000001,3619770000000001,G6300,S,1819257244,40788473,+42.7040371,-077.7020017
36197700,00000003,3619770000000003,G6300,S,676081612,12098220,+42.8882578,-077.1234411
72563200,00000029,7256320000000029,G6300,S,62219095,363781,+41.3832378,-082.0244042
72563200,00000028,7256320000000028,G6300,S,78826869,311917,+41.4481295,-082.0478468
72563200,00000034,7256320000000034,G6300,S,567582921,3691505,+41.2155793,-082.2332977
72563200,00000031,7256320000000031,G6300,S,92462694,981936,+41.3977931,-082.2629151
72563200,00000027,7256320000000027,G6300,S,37698637,0,+41.4927280,-082.0342718
72563200,00000030,7256320000000030,G6300,S,68607260,1658151,+41.4388045,-082.1797220
36000000,00000048,3600000000000048,G6300,S,1247486009,10421805,+42.5552985,-074.4241544
17650000,00000005,1765000000000005,G6300,S,13589239,587632,+42.2798978,-089.0976871
17650000,00000015,1765000000000015,G6300,S,14460418,133909,+42.2662020,-089.1152190
17650000,00000004,1765000000000004,G6300,S,30245928,697972,+42.3119612,-089.1063132
17650000,00000001,1765000000000001,G6300,S,733441447,3887165,+42.3553704,-089.2675870
17650000,00000002,1765000000000002,G6300,S,76647430,1079314,+42.4374405,-088.9969065
17650000,00000003,1765000000000003,G6300,S,98703635,2703289,+42.4209644,-089.0700877
17650000,00000006,1765000000000006,G6300,S,153350472,3457895,+42.1902946,-089.0460920
17650000,00000012,1765000000000012,G6300,S,29044968,627034,+42.3269643,-089.0089323
17650000,00000009,1765000000000009,G6300,S,39658800,0,+42.2565016,-088.9939748
72563200,00000032,7256320000000032,G6300,S,77529109,1160262,+41.3704973,-082.1206010
72563200,00000033,7256320000000033,G6300,S,287067919,1870617,+41.2810202,-082.0320603
17650000,00000013,1765000000000013,G6300,S,33126484,348,+42.3010535,-088.9958423
17650000,00000014,1765000000000014,G6300,S,62684885,1250807,+42.3713656,-088.9964600
17650000,00000010,1765000000000010,G6300,S,17118697,0,+42.2528717,-089.0432175
17650000,00000011,1765000000000011,G6300,S,27529383,825033,+42.2413922,-089.1008280
39000000,39083002,3900000039083002,G6300,S,156068424,3421544,+40.3935888,-082.4277754
39000000,39083001,3900000039083001,G6300,S,1204955662,7297639,+40.3230022,-082.3259619
27000000,27000461,2700000027000461,G6300,S,1402997701,166509059,+46.3365219,-094.0531341
27000000,27000460,2700000027000460,G6300,S,79622759,7745751,+46.3469102,-094.2475604
12198001,00000006,1219800100000006,G6300,S,72763184,414981141,+30.3543854,-086.4772957
12198001,00000009,1219800100000009,G6300,S,25127882,23271370,+30.4408388,-086.5789369
12198001,00000010,1219800100000010,G6300,S,26293567,1152068,+30.4254786,-086.6338878
12198001,00000004,1219800100000004,G6300,S,1576427112,22184604,+30.6052797,-086.2131812
12198001,00000001,1219800100000001,G6300,S,982411820,11019820,+30.8697845,-086.6136795
12198001,00000008,1219800100000008,G6300,S,757269919,3754924,+30.5599570,-086.6621643
12198001,00000007,1219800100000007,G6300,S,40413982,61392682,+30.4474521,-086.4847719
12198001,00000002,1219800100000002,G6300,S,187222852,2934694,+30.7602608,-086.4998122
56000000,00000018,5600000000000018,G6300,S,23785956430,212130370,+43.0553034,-108.6055310
29000000,00000032,2900000000000032,G6300,S,2851455431,28894453,+38.9976560,-093.2565549
45000000,00000079,4500000000000079,G6300,S,1420330465,22972597,+33.2606017,-081.4341018
36198204,00000080,3619820400000080,G6300,S,997580207,26053278,+43.5042593,-073.4053355
36198204,00000082,3619820400000082,G6300,S,871023992,8899251,+43.0946198,-073.4318964
36198204,00000081,3619820400000081,G6300,S,284101951,3180588,+43.3233126,-073.4972777
72563200,00000047,7256320000000047,G6300,S,76151951,3609415,+41.6901593,-081.3358787
72563200,00000048,7256320000000048,G6300,S,34008188,1196612,+41.7311776,-081.2585703
72563200,00000050,7256320000000050,G6300,S,188694880,712624,+41.7741228,-081.0984957
72563200,00000046,7256320000000046,G6300,S,32432354,322727,+41.6460156,-081.4149527
72563200,00000049,7256320000000049,G6300,S,134962628,1226666,+41.6797405,-081.1798200
72563200,00000044,7256320000000044,G6300,S,105321371,970311,+41.6021745,-081.3802006
72563200,00000045,7256320000000045,G6300,S,19041091,262752,+41.6524665,-081.4458311
72563200,00000000,7256320000000000,G6300,S,0,5082230504,+41.8140023,-081.6397108
06199200,0NCOPASO,061992000NCOPASO,G6300,S,894168886,23738284,+35.6768347,-120.8878927
06199200,0ECOUNTY,061992000ECOUNTY,G6300,S,5704918964,21360611,+35.3457358,-120.1762308
06199200,00NCOAST,0619920000NCOAST,G6300,S,986061524,551513463,+35.5279624,-120.9957300
06199200,000CSLOS,06199200000CSLOS,G6300,S,185793401,47823,+35.2559377,-120.5988330
06199200,0SCO5CTY,061992000SCO5CTY,G6300,S,194951588,151746374,+35.1471468,-120.7141368
06199200,00SCONIP,0619920000SCONIP,G6300,S,204285757,70553665,+35.0341443,-120.5832587
06199200,0NCOATAS,061992000NCOATAS,G6300,S,292040396,1579881,+35.4043970,-120.6610560
06199200,000CSLON,06199200000CSLON,G6300,S,81009604,434535,+35.3035570,-120.6994720
51197402,00000002,5119740200000002,G6300,S,1304061183,12051878,+37.5658949,-079.8138032
72063800,00000020,7206380000000020,G6300,S,460413259,5067560,+36.1801034,-080.5786716
39000000,39091001,3900000039091001,G6300,S,1187326598,21608810,+40.3875532,-083.7663430
72060700,00000701,7206070000000701,G6300,S,75760796,878882,+36.3355313,-078.4066554
72060700,00000702,7206070000000702,G6300,S,580872627,41317978,+36.4378174,-078.4476264
36198204,00000079,3619820400000079,G6300,S,61231316,2429253,+43.3515312,-073.6391788
36198204,00000077,3619820400000077,G6300,S,1980858512,158019409,+43.5827840,-073.8517771
36198204,00000078,3619820400000078,G6300,S,203325851,6980609,+43.3246943,-073.7748179
28000000,28159001,2800000028159001,G6300,S,244255567,32113706,+33.4375160,-091.0997832
12197703,00000027,1219770300000027,G6300,S,56585251,35057598,+28.2385853,-081.4081898
12197703,00000021,1219770300000021,G6300,S,103522160,3694005,+28.1219895,-081.3898804
12197703,00000029,1219770300000029,G6300,S,176962056,1177979,+28.3143903,-081.5351823
12197703,00000028,1219770300000028,G6300,S,29424736,527253,+28.3320322,-081.4563857
12197703,00000026,1219770300000026,G6300,S,16933536,25640,+28.3257250,-081.4027244
12197703,00000019,1219770300000019,G6300,S,2784923770,359113874,+28.0084008,-081.0600874
12197703,00000022,1219770300000022,G6300,S,73470558,33765014,+28.2230877,-081.3742042
12197703,00000023,1219770300000023,G6300,S,51072480,28657477,+28.3096184,-081.2996931
12197703,00000020,1219770300000020,G6300,S,36075455,0,+28.2179936,-081.2722723
